time,ax,ay,az,atotal
5.442684173583984,0.03,-0.03,0.03,0.05
5.4526450634002686,0.03,-0.03,0.03,0.05
5.463524103164673,0.02,-0.03,0.04,0.05
5.472504138946533,0.02,-0.03,0.02,0.04
5.492556095123291,0.02,-0.03,0.02,0.04
5.493149280548096,0.02,-0.03,0.02,0.04
5.503355979919434,0.02,-0.03,0.02,0.04
5.511756181716919,0.02,-0.03,0.02,0.04
5.523252010345459,0.03,-0.02,0.03,0.04
5.533365249633789,0.02,-0.03,0.03,0.04
5.54243016242981,0.03,-0.02,0.03,0.04
5.5524001121521,0.03,-0.03,0.03,0.05
5.562678098678589,0.02,-0.03,0.02,0.04
5.572142124176025,0.02,-0.03,0.01,0.03
5.59267520904541,0.03,-0.03,0.02,0.04
5.5952630043029785,0.02,-0.03,0.03,0.04
5.602846145629883,0.03,-0.02,0.02,0.04
5.612212181091309,0.02,-0.03,0.02,0.04
5.622071266174316,0.02,-0.03,0.03,0.04
5.631982088088989,0.02,-0.03,0.03,0.04
5.642080068588257,0.02,-0.03,0.02,0.04
5.652440071105957,0.02,-0.02,0.02,0.03
5.66450309753418,0.03,-0.03,0.01,0.04
5.671562194824219,0.03,-0.03,0.01,0.04
5.694310188293457,0.03,-0.03,0.02,0.04
5.696689128875732,0.03,-0.03,0.01,0.04
5.701616287231445,0.03,-0.03,0.03,0.05
5.711505174636841,0.03,-0.03,0.03,0.05
5.722115993499756,0.02,-0.03,0.03,0.04
5.732192039489746,0.02,-0.02,0.03,0.04
5.74198317527771,0.01,-0.02,0.03,0.03
5.752614974975586,0.02,-0.03,0.02,0.04
5.76207709312439,0.03,-0.03,0.03,0.05
5.77176308631897,0.03,-0.03,0.02,0.04
5.792867183685303,0.03,-0.03,0.03,0.05
5.79543924331665,0.03,-0.03,0.02,0.04
5.800987243652344,0.03,-0.03,0.02,0.04
5.812057971954346,0.02,-0.02,0.02,0.03
5.821213245391846,0.02,-0.02,0.02,0.03
5.83183217048645,0.01,-0.02,0.02,0.03
5.841485023498535,0.03,-0.03,0.03,0.05
5.851827144622803,0.02,-0.03,0.02,0.04
5.862878084182739,0.03,-0.03,0.03,0.05
5.871084213256836,0.02,-0.03,0.02,0.04
5.8898701667785645,0.03,-0.03,0.02,0.04
5.89226508140564,0.03,-0.03,0.03,0.05
5.900763034820557,0.02,-0.02,0.02,0.03
5.911451101303101,0.02,-0.02,0.03,0.04
5.92168116569519,0.02,-0.03,0.03,0.04
5.9307191371917725,0.02,-0.03,0.03,0.04
5.942367076873779,0.03,-0.04,0.02,0.05
5.950955152511597,0.03,-0.03,0.02,0.04
5.961009979248047,0.02,-0.03,0.02,0.04
5.970584154129028,0.02,-0.03,0.02,0.04
5.989283084869385,0.02,-0.02,0.02,0.03
5.992552280426025,0.02,-0.02,0.03,0.04
6.000617980957031,0.02,-0.02,0.03,0.04
6.012087106704712,0.02,-0.04,0.02,0.04
6.020876169204712,0.03,-0.04,0.02,0.05
6.030718088150024,0.03,-0.04,0.02,0.05
6.0420451164245605,0.03,-0.04,0.01,0.05
6.051270961761475,0.03,-0.03,0.03,0.05
6.06055212020874,0.03,-0.03,0.03,0.05
6.070864200592041,0.02,-0.03,0.03,0.04
6.088348150253296,0.02,-0.02,0.02,0.03
6.091691017150879,0.02,-0.03,0.03,0.04
6.101346015930176,0.02,-0.04,0.03,0.05
6.110493183135986,0.02,-0.02,0.03,0.04
6.120542049407959,0.03,-0.02,0.01,0.03
6.130414962768555,0.03,-0.02,0.03,0.04
6.14027214050293,0.02,-0.02,0.03,0.04
6.15047812461853,0.02,-0.03,0.02,0.04
6.160789966583252,0.03,-0.04,0.02,0.05
6.169882297515869,0.03,-0.04,0.02,0.05
6.188356161117554,0.03,-0.03,0.03,0.05
6.190636157989502,0.03,-0.03,0.03,0.05
6.2001731395721436,0.03,-0.02,0.03,0.04
6.210780143737793,0.02,-0.02,0.03,0.04
6.220031261444092,0.02,-0.03,0.03,0.04
6.230162143707275,0.02,-0.02,0.02,0.03
6.240046977996826,0.02,-0.03,0.03,0.04
6.250500202178955,0.02,-0.03,0.02,0.04
6.260488986968994,0.03,-0.02,0.02,0.04
6.269634246826172,0.02,-0.03,0.02,0.04
6.289346218109131,0.02,-0.03,0.02,0.04
6.290683269500732,0.02,-0.03,0.03,0.04
6.300599098205566,0.02,-0.03,0.02,0.04
6.309490203857422,0.02,-0.03,0.02,0.04
6.32027006149292,0.02,-0.02,0.02,0.03
6.33022928237915,0.02,-0.03,0.03,0.04
6.340906143188477,0.03,-0.02,0.02,0.04
6.350828170776367,0.02,-0.02,0.03,0.04
6.359894275665283,0.01,-0.02,0.03,0.03
6.370049953460693,0.02,-0.02,0.04,0.04
6.389084100723267,0.03,-0.02,0.02,0.04
6.39125394821167,0.03,-0.02,0.03,0.04
6.399754047393799,0.02,-0.03,0.02,0.04
6.410174131393433,0.02,-0.03,0.03,0.04
6.420069217681885,0.02,-0.03,0.02,0.04
6.4295220375061035,0.02,-0.03,0.01,0.03
6.439164161682129,0.02,-0.03,0.03,0.04
6.449880123138428,0.02,-0.02,0.03,0.04
6.459346294403076,0.02,-0.03,0.02,0.04
6.469748020172119,0.01,-0.03,0.03,0.04
6.4861900806427,0.01,-0.02,0.03,0.03
6.48887825012207,0.02,-0.02,0.03,0.04
6.499361991882324,0.03,-0.03,0.03,0.05
6.509149074554443,0.03,-0.03,0.01,0.04
6.520156145095825,0.02,-0.02,0.02,0.03
6.52937912940979,0.02,-0.03,0.03,0.04
6.539102077484131,0.02,-0.02,0.03,0.04
6.549667119979858,0.02,-0.03,0.02,0.04
6.5584330558776855,0.02,-0.03,0.02,0.04
6.569720268249512,0.02,-0.03,0.02,0.04
6.59187126159668,0.02,-0.02,0.02,0.03
6.594202041625977,0.02,-0.03,0.03,0.04
6.598523139953613,0.02,-0.03,0.03,0.04
6.609490156173706,0.02,-0.02,0.02,0.03
6.619049072265625,0.02,-0.03,0.02,0.04
6.628736972808838,0.02,-0.03,0.02,0.04
6.639235019683838,0.02,-0.02,0.02,0.03
6.650437116622925,0.03,-0.03,0.02,0.04
6.6588661670684814,0.03,-0.04,0.02,0.05
6.669101238250732,0.03,-0.03,0.03,0.05
6.687883138656616,0.03,-0.03,0.03,0.05
6.688963174819946,0.03,-0.03,0.03,0.05
6.6990790367126465,0.01,-0.03,0.03,0.04
6.708242177963257,0.02,-0.02,0.03,0.04
6.7189881801605225,0.02,-0.03,0.03,0.04
6.728703022003174,0.02,-0.03,0.02,0.04
6.7388200759887695,0.02,-0.02,0.03,0.04
6.750654220581055,0.03,-0.02,0.02,0.04
6.7586822509765625,0.02,-0.03,0.02,0.04
6.7692551612854,0.03,-0.03,0.03,0.05
6.788640022277832,0.03,-0.03,0.03,0.05
6.790830135345459,0.02,-0.03,0.03,0.04
6.79840612411499,0.02,-0.03,0.02,0.04
6.808312177658081,0.03,-0.02,0.02,0.04
6.817476272583008,0.03,-0.03,0.03,0.05
6.827670097351074,0.02,-0.03,0.03,0.04
6.83770227432251,0.02,-0.03,0.03,0.04
6.847751140594482,0.02,-0.03,0.02,0.04
6.8581671714782715,0.02,-0.02,0.02,0.03
6.868988990783691,0.02,-0.03,0.03,0.04
6.885421276092529,0.02,-0.03,0.02,0.04
6.887067079544067,0.02,-0.03,0.02,0.04
6.899186134338379,0.02,-0.02,0.01,0.03
6.9082190990448,0.02,-0.03,0.01,0.03
6.917639255523682,0.02,-0.03,-0.01,0.03
6.92765998840332,0.03,-0.02,0.0,0.03
6.937688112258911,0.02,-0.03,-0.1,0.1
6.947496175765991,-0.02,-0.03,-0.12,0.12
6.95786714553833,0.03,-0.02,-0.21,0.21
6.968688011169434,0.02,-0.03,-0.24,0.24
6.985587120056152,0.01,-0.03,-0.28,0.28
6.9887261390686035,0.02,-0.02,-0.3,0.3
6.99796724319458,0.02,-0.02,-0.29,0.29
7.008177280426025,0.03,-0.02,-0.33,0.33
7.017996072769165,0.01,-0.02,-0.31,0.31
7.0274481773376465,0.01,-0.03,-0.3,0.3
7.038348197937012,0.02,-0.02,-0.27,0.27
7.048349142074585,0.03,-0.03,-0.26,0.26
7.057052135467529,0.03,-0.02,-0.26,0.26
7.067776203155518,0.03,-0.02,-0.25,0.25
7.0852532386779785,0.02,-0.03,-0.25,0.25
7.088510036468506,0.01,-0.02,-0.24,0.24
7.097198963165283,0.01,-0.03,-0.24,0.24
7.107301235198975,0.0,-0.02,-0.24,0.24
7.1171910762786865,-0.01,-0.01,-0.23,0.23
7.1269850730896,0.02,-0.02,-0.23,0.23
7.136573076248169,0.03,-0.02,-0.25,0.25
7.146592140197754,0.03,-0.02,-0.26,0.26
7.157227039337158,0.03,-0.03,-0.29,0.29
7.166659116744995,0.02,-0.05,-0.3,0.3
7.183330059051514,0.01,-0.03,-0.3,0.3
7.1864001750946045,0.01,-0.02,-0.32,0.32
7.196852207183838,0.01,-0.02,-0.33,0.33
7.207641124725342,0.02,-0.03,-0.33,0.33
7.218342065811157,0.03,-0.03,-0.35,0.35
7.2269511222839355,0.03,-0.02,-0.34,0.34
7.236757278442383,0.02,-0.01,-0.33,0.33
7.24655294418335,0.02,-0.02,-0.34,0.34
7.25637412071228,0.01,-0.02,-0.34,0.34
7.26727294921875,0.02,-0.03,-0.32,0.32
7.2842020988464355,0.02,-0.02,-0.33,0.33
7.285943984985352,0.01,-0.02,-0.33,0.33
7.296144008636475,0.01,-0.04,-0.33,0.33
7.306216239929199,0.03,-0.04,-0.34,0.34
7.316829204559326,0.02,-0.04,-0.36,0.36
7.326015949249268,0.02,-0.02,-0.38,0.38
7.3361101150512695,0.03,-0.02,-0.41,0.41
7.346014022827148,0.02,-0.01,-0.42,0.42
7.355556011199951,0.02,-0.01,-0.42,0.42
7.365774154663086,0.02,-0.01,-0.44,0.44
7.382399082183838,0.01,-0.01,-0.46,0.46
7.386061191558838,0.02,-0.02,-0.46,0.46
7.395689964294434,0.02,-0.04,-0.46,0.46
7.405945062637329,0.02,-0.04,-0.47,0.47
7.41602897644043,0.02,-0.03,-0.47,0.47
7.42600417137146,0.01,-0.03,-0.46,0.46
7.435816287994385,0.01,-0.03,-0.48,0.48
7.445849180221558,0.01,-0.03,-0.46,0.46
7.4559550285339355,0.01,-0.02,-0.46,0.46
7.467153072357178,0.02,-0.01,-0.46,0.46
7.483036041259766,0.03,-0.02,-0.46,0.46
7.485595226287842,0.01,-0.02,-0.47,0.47
7.50045919418335,0.02,-0.03,-0.46,0.46
7.506515979766846,0.02,-0.02,-0.48,0.48
7.51571798324585,0.01,-0.02,-0.5,0.5
7.525580167770386,0.01,-0.02,-0.5,0.5
7.5366051197052,0.02,-0.01,-0.52,0.52
7.546566963195801,0.02,-0.02,-0.53,0.53
7.5565409660339355,0.01,-0.04,-0.54,0.54
7.567416191101074,0.02,-0.02,-0.57,0.57
7.5848071575164795,0.01,-0.02,-0.56,0.56
7.587765216827393,0.01,-0.02,-0.59,0.59
7.595499038696289,0.01,-0.03,-0.57,0.57
7.615278244018555,0.02,-0.03,-0.57,0.57
7.617485046386719,0.01,-0.02,-0.56,0.56
7.624989032745361,0.01,-0.02,-0.53,0.53
7.6354570388793945,0.02,-0.02,-0.52,0.52
7.6454291343688965,0.02,-0.02,-0.48,0.48
7.655482292175293,0.01,-0.03,-0.48,0.48
7.6659159660339355,0.02,-0.02,-0.45,0.45
7.683283090591431,0.02,-0.02,-0.45,0.45
7.684727191925049,0.01,-0.02,-0.45,0.45
7.695631980895996,0.02,-0.03,-0.47,0.47
7.7051520347595215,0.01,-0.03,-0.46,0.46
7.715624094009399,0.02,-0.03,-0.49,0.49
7.724934101104736,0.02,-0.02,-0.51,0.51
7.735441207885742,0.01,-0.02,-0.53,0.53
7.745057106018066,0.01,-0.02,-0.54,0.54
7.755555152893066,0.03,-0.02,-0.56,0.56
7.765629291534424,0.02,-0.02,-0.54,0.54
7.7834460735321045,0.02,-0.03,-0.54,0.54
7.785365104675293,0.01,-0.03,-0.54,0.54
7.7949841022491455,0.02,-0.02,-0.52,0.52
7.80511212348938,0.01,-0.02,-0.54,0.54
7.8153510093688965,0.0,-0.04,-0.51,0.51
7.8249969482421875,0.01,-0.03,-0.54,0.54
7.834851264953613,0.01,-0.03,-0.5,0.5
7.844456195831299,0.01,-0.03,-0.5,0.5
7.855224132537842,0.01,-0.02,-0.49,0.49
7.865126132965088,0.01,-0.03,-0.47,0.47
7.883206129074097,0.02,-0.02,-0.48,0.48
7.885727167129517,0.03,-0.01,-0.44,0.44
7.894855976104736,0.01,-0.02,-0.49,0.49
7.9049341678619385,0.02,-0.02,-0.48,0.48
7.916063070297241,0.03,-0.03,-0.52,0.52
7.924382209777832,0.0,-0.03,-0.53,0.53
7.935286045074463,0.01,-0.04,-0.52,0.52
7.945680141448975,0.02,-0.03,-0.54,0.54
7.9546990394592285,0.01,-0.03,-0.51,0.51
7.965835094451904,0.01,-0.04,-0.52,0.52
7.984130144119263,0.01,-0.02,-0.53,0.53
7.986483097076416,0.01,-0.02,-0.51,0.51
7.995185136795044,0.02,-0.02,-0.56,0.56
8.005023002624512,0.02,-0.01,-0.52,0.52
8.014962196350098,0.03,-0.02,-0.52,0.52
8.02393102645874,0.01,-0.02,-0.51,0.51
8.03449821472168,0.02,-0.02,-0.48,0.48
8.04462718963623,0.03,-0.03,-0.51,0.51
8.0556161403656,0.02,-0.02,-0.47,0.47
8.064386129379272,0.03,-0.02,-0.52,0.52
8.08085823059082,0.02,-0.03,-0.47,0.47
8.084203243255615,0.02,-0.03,-0.52,0.52
8.093476295471191,0.01,-0.02,-0.48,0.48
8.107546091079712,0.01,-0.03,-0.5,0.5
8.118010997772217,0.01,-0.02,-0.49,0.49
8.128676176071167,0.01,-0.02,-0.56,0.56
8.138384103775024,0.01,-0.03,-0.5,0.5
8.148684978485107,0.01,-0.03,-0.54,0.54
8.158090114593506,0.03,-0.02,-0.52,0.52
8.167710065841675,0.03,-0.03,-0.51,0.51
8.184154033660889,0.02,-0.03,-0.52,0.52
8.187812089920044,0.02,-0.04,-0.53,0.53
8.197458267211914,0.02,-0.04,-0.52,0.52
8.207065105438232,0.02,-0.03,-0.52,0.52
8.218069076538086,0.03,-0.04,-0.48,0.48
8.227666139602661,0.03,-0.03,-0.51,0.51
8.237585067749023,0.03,-0.02,-0.48,0.48
8.248010158538818,0.02,-0.02,-0.49,0.49
8.257269144058228,0.02,-0.03,-0.5,0.5
8.26812219619751,0.0,-0.02,-0.49,0.49
8.28557014465332,0.01,-0.02,-0.47,0.47
8.287723064422607,0.01,-0.03,-0.47,0.47
8.298569202423096,0.02,-0.02,-0.48,0.48
8.307312965393066,0.01,-0.01,-0.5,0.5
8.318422079086304,0.01,-0.02,-0.49,0.49
8.328419208526611,0.01,-0.01,-0.53,0.53
8.337294101715088,0.01,-0.03,-0.48,0.48
8.347609996795654,0.02,-0.04,-0.54,0.54
8.357020139694214,0.02,-0.01,-0.48,0.48
8.368658065795898,0.02,-0.02,-0.55,0.55
8.38597822189331,0.02,-0.02,-0.51,0.51
8.388047218322754,0.02,-0.02,-0.51,0.51
8.397947072982788,0.02,-0.02,-0.5,0.5
8.407162189483643,0.02,-0.02,-0.47,0.47
8.418450117111206,0.03,-0.01,-0.55,0.55
8.427894115447998,0.02,-0.03,-0.47,0.47
8.436933994293213,0.02,-0.03,-0.53,0.53
8.447510242462158,0.01,0.0,-0.49,0.49
8.456895112991333,0.03,-0.02,-0.5,0.5
8.468284130096436,0.02,-0.02,-0.52,0.52
8.484645128250122,0.02,-0.02,-0.5,0.5
8.487510204315186,0.02,-0.03,-0.53,0.53
8.49726414680481,0.01,-0.03,-0.52,0.52
8.507872104644775,0.02,-0.02,-0.47,0.47
8.516819953918457,0.03,-0.03,-0.54,0.54
8.527651071548462,0.02,-0.03,-0.45,0.45
8.536608219146729,0.04,-0.02,-0.53,0.53
8.546777248382568,0.04,-0.01,-0.5,0.5
8.556697130203247,0.04,-0.02,-0.5,0.5
8.566840171813965,0.03,-0.01,-0.5,0.5
8.584514141082764,0.02,-0.02,-0.5,0.5
8.586599111557007,0.01,-0.02,-0.52,0.52
8.596113204956055,0.01,-0.02,-0.52,0.52
8.607928276062012,0.0,-0.03,-0.55,0.55
8.616709232330322,-0.01,-0.04,-0.52,0.52
8.626503944396973,0.0,-0.04,-0.51,0.51
8.637306213378906,-0.01,-0.04,-0.52,0.52
8.647278070449829,-0.02,-0.04,-0.47,0.47
8.656095027923584,0.01,-0.05,-0.51,0.51
8.667685985565186,0.0,-0.03,-0.44,0.44
8.684542179107666,0.03,-0.02,-0.48,0.48
8.686869144439697,0.04,0.01,-0.43,0.43
8.69625997543335,0.04,-0.01,-0.51,0.51
8.706336975097656,0.03,-0.01,-0.43,0.43
8.716254234313965,0.04,-0.01,-0.5,0.5
8.727176189422607,0.03,-0.01,-0.5,0.5
8.736807107925415,0.02,0.0,-0.51,0.51
8.746153116226196,0.03,-0.01,-0.54,0.54
8.756559133529663,0.03,-0.02,-0.54,0.54
8.766797065734863,0.04,-0.02,-0.56,0.56
8.783185958862305,0.03,-0.01,-0.54,0.54
8.785930156707764,0.03,-0.03,-0.53,0.53
8.795963287353516,0.04,-0.03,-0.56,0.56
8.80683708190918,0.05,-0.03,-0.52,0.52
8.816586971282959,0.02,-0.02,-0.5,0.5
8.82607913017273,0.03,-0.02,-0.48,0.48
8.83557915687561,0.02,-0.03,-0.48,0.48
8.84589409828186,0.02,-0.01,-0.46,0.46
8.855120182037354,0.02,-0.01,-0.45,0.45
8.866368293762207,0.03,-0.03,-0.43,0.43
8.884986162185669,0.03,-0.01,-0.51,0.51
8.888151168823242,0.01,-0.01,-0.42,0.42
8.895518064498901,0.01,-0.01,-0.5,0.5
8.906861066818237,0.0,-0.02,-0.43,0.43
8.916365146636963,0.01,-0.04,-0.57,0.57
8.926380157470703,0.01,-0.03,-0.45,0.45
8.935341119766235,0.03,-0.04,-0.52,0.52
8.94664716720581,0.0,-0.04,-0.49,0.49
8.955259084701538,0.01,-0.03,-0.5,0.5
8.96642518043518,-0.03,-0.03,-0.44,0.44
8.98218297958374,0.0,-0.05,-0.37,0.37
8.98536729812622,-0.01,-0.07,-0.4,0.4
8.995008945465088,-0.01,-0.04,-0.32,0.32
9.00574016571045,-0.01,-0.05,-0.32,0.32
9.015738010406494,-0.01,-0.05,-0.19,0.19
9.024822235107422,0.02,-0.04,-0.34,0.34
9.03603219985962,0.01,-0.02,-0.19,0.19
9.04507827758789,0.03,0.01,-0.24,0.24
9.055462121963501,0.02,-0.02,-0.22,0.22
9.065888166427612,0.04,-0.02,-0.23,0.23
9.081149101257324,0.01,0.0,-0.24,0.24
9.084355115890503,0.03,-0.03,-0.18,0.18
9.094846248626709,0.02,0.01,-0.28,0.28
9.104515075683594,0.03,-0.01,-0.27,0.27
9.115458011627197,0.04,-0.02,-0.24,0.24
9.124783039093018,0.02,-0.01,-0.35,0.35
9.13512110710144,0.07,-0.03,-0.22,0.23
9.144909143447876,0.02,-0.03,-0.36,0.36
9.154397010803223,0.07,-0.03,-0.23,0.24
9.165089130401611,0.04,-0.02,-0.24,0.24
9.181268215179443,0.04,-0.02,-0.24,0.24
9.184659004211426,0.04,-0.03,-0.15,0.15
9.194585084915161,0.01,-0.03,-0.2,0.2
9.205501079559326,0.03,-0.03,-0.07,0.08
9.214599132537842,0.0,-0.05,-0.1,0.11
9.22531509399414,0.01,-0.02,-0.08,0.08
9.234363079071045,0.01,-0.02,0.03,0.03
9.244696140289307,0.02,0.0,-0.08,0.08
9.254374980926514,0.04,0.01,0.06,0.07
9.264670133590698,0.01,-0.01,-0.05,0.05
9.28353500366211,0.01,0.01,0.0,0.01
9.286540985107422,0.02,-0.02,0.0,0.02
9.293498039245605,0.0,-0.02,-0.11,0.11
9.305283069610596,0.02,-0.01,0.02,0.03
9.314414978027344,0.02,-0.04,-0.09,0.1
9.323861122131348,0.02,-0.02,-0.05,0.05
9.334419250488281,0.02,-0.04,-0.01,0.04
9.344578266143799,0.02,-0.04,-0.09,0.1
9.354063034057617,0.02,-0.04,0.03,0.05
9.36558198928833,0.03,-0.04,-0.06,0.07
9.384802103042603,0.01,-0.04,0.06,0.07
9.387241125106812,0.0,-0.06,0.08,0.1
9.39380407333374,0.0,-0.05,-0.01,0.05
9.404450178146362,0.0,-0.05,0.17,0.17
9.414895057678223,0.0,-0.04,0.05,0.06
9.42401123046875,-0.01,-0.03,0.11,0.11
9.434343099594116,-0.01,-0.04,0.11,0.11
9.443312168121338,0.0,-0.01,0.07,0.07
9.453378200531006,0.02,0.01,0.1,0.1
9.46428918838501,0.02,0.01,0.07,0.07
9.482923030853271,0.03,0.02,0.04,0.05
9.48539113998413,0.03,0.0,0.1,0.1
9.49305009841919,0.04,0.01,-0.02,0.04
9.503797054290771,0.05,0.0,0.08,0.09
9.513716220855713,0.06,-0.02,0.0,0.06
9.523929119110107,0.07,-0.02,-0.03,0.07
9.534486293792725,0.05,-0.03,0.08,0.09
9.54347014427185,0.03,-0.05,-0.06,0.08
9.552992105484009,0.03,-0.05,0.06,0.08
9.56374716758728,0.03,-0.07,-0.03,0.08
9.581997156143188,0.02,-0.04,0.02,0.04
9.584883213043213,0.02,-0.06,0.02,0.06
9.593600273132324,-0.01,-0.04,-0.05,0.06
9.60344123840332,-0.01,-0.04,0.05,0.06
9.613434076309204,0.0,-0.03,0.05,0.05
9.623010158538818,0.0,-0.01,-0.01,0.01
9.633286952972412,0.01,0.0,0.12,0.12
9.64344310760498,0.03,0.01,0.01,0.03
9.652972221374512,0.02,0.02,0.11,0.11
9.663763046264648,0.04,0.0,0.07,0.08
9.679229259490967,0.01,0.01,0.0,0.01
9.683080196380615,0.02,-0.02,0.16,0.16
9.692142009735107,0.0,-0.02,-0.09,0.09
9.703147172927856,-0.01,-0.03,0.15,0.15
9.713102102279663,0.0,-0.06,-0.01,0.06
9.722733974456787,-0.01,-0.05,0.01,0.05
9.733649253845215,0.0,-0.07,0.11,0.13
9.742424964904785,0.02,-0.04,-0.04,0.06
9.753407955169678,0.03,-0.04,0.05,0.07
9.763657093048096,0.06,-0.03,0.02,0.06
9.779277086257935,0.06,0.0,-0.02,0.06
9.782093048095703,0.06,-0.02,0.09,0.11
9.79251217842102,0.06,0.0,-0.11,0.12
9.801862239837646,0.04,0.0,0.12,0.12
9.812675952911377,0.06,-0.02,-0.03,0.06
9.823488235473633,0.03,0.0,0.01,0.03
9.832550048828125,0.04,-0.03,0.09,0.1
9.842484951019287,0.01,-0.01,-0.05,0.05
9.852237224578857,0.02,-0.02,0.12,0.12
9.86238408088684,0.03,-0.05,-0.02,0.06
9.878457069396973,-0.02,-0.04,0.06,0.07
9.881836175918579,-0.01,-0.05,0.1,0.11
9.89238715171814,-0.02,-0.03,-0.02,0.04
9.902509212493896,-0.03,-0.04,0.1,0.11
9.913340091705322,-0.01,-0.05,0.02,0.05
9.921784162521362,-0.03,-0.02,0.0,0.03
9.933471202850342,0.0,-0.05,0.11,0.12
9.941914081573486,0.0,0.0,-0.07,0.07
9.952452182769775,-0.01,-0.02,0.1,0.1
9.962549209594727,0.02,0.0,-0.02,0.02
9.981084108352661,0.01,-0.01,0.02,0.02
9.983345985412598,0.04,-0.04,0.08,0.09
9.992115020751953,0.05,-0.02,-0.1,0.11
10.001626014709473,0.07,-0.04,0.12,0.14
10.012917041778564,0.08,-0.05,-0.08,0.12
10.021807193756104,0.07,-0.03,0.04,0.08
10.032876014709473,0.09,-0.04,0.03,0.1
10.04184627532959,0.07,-0.01,-0.03,0.07
10.051891088485718,0.06,-0.04,0.1,0.12
10.062278270721436,0.05,-0.01,-0.04,0.06
10.079995155334473,0.01,-0.01,0.06,0.06
10.082016944885254,-0.02,-0.04,0.06,0.07
10.091139078140259,-0.05,-0.02,-0.03,0.06
10.10294508934021,-0.06,-0.05,0.13,0.15
10.111460208892822,-0.03,-0.01,0.0,0.03
10.12117624282837,-0.03,0.0,0.04,0.05
10.132922172546387,0.02,-0.01,0.12,0.12
10.141126155853271,0.01,-0.01,-0.08,0.08
10.151555061340332,0.01,-0.03,0.17,0.17
10.161464214324951,0.04,-0.02,-0.08,0.09
10.18025517463684,0.02,-0.04,0.05,0.06
10.182647228240967,0.04,-0.08,0.02,0.09
10.191444158554077,-0.02,-0.04,-0.06,0.07
10.201517105102539,-0.02,-0.06,0.13,0.14
10.211405277252197,0.0,-0.04,-0.08,0.08
10.2222261428833,-0.01,-0.02,0.05,0.05
10.231438159942627,0.05,0.01,0.02,0.05
10.240568161010742,0.04,0.04,-0.01,0.05
10.252204179763794,0.04,0.0,0.08,0.08
10.262271165847778,0.07,0.01,0.0,0.07
10.278602123260498,0.07,0.02,0.04,0.08
10.280281066894531,0.11,-0.02,0.07,0.13
10.291170120239258,0.06,-0.03,-0.06,0.09
10.30125617980957,0.03,-0.05,0.14,0.15
10.311769008636475,0.03,-0.05,-0.04,0.07
10.320650100708008,-0.03,-0.04,0.06,0.07
10.331249237060547,-0.02,-0.06,0.08,0.1
10.34089994430542,-0.04,-0.02,-0.03,0.05
10.351418018341064,-0.03,-0.03,0.15,0.15
10.361079216003418,-0.02,-0.04,-0.04,0.06
10.380023002624512,-0.02,-0.02,0.11,0.11
10.383212089538574,0.03,-0.04,0.03,0.05
10.390092134475708,0.01,-0.01,-0.01,0.01
10.4012610912323,0.06,-0.03,0.04,0.07
10.412014961242676,0.07,-0.02,-0.03,0.07
10.42145299911499,0.03,-0.01,-0.03,0.04
10.431215286254883,0.05,-0.01,0.02,0.05
10.44164228439331,0.03,0.01,-0.08,0.08
10.45037317276001,0.03,-0.04,0.05,0.07
10.460329055786133,0.03,-0.03,-0.08,0.09
10.477639198303223,0.02,-0.03,0.03,0.04
10.479883193969727,0.03,-0.04,0.05,0.07
10.490334033966064,0.0,-0.02,0.0,0.02
10.500256061553955,0.0,-0.02,0.16,0.16
10.510629177093506,0.02,-0.01,0.02,0.03
10.519811153411865,-0.01,0.0,0.13,0.13
10.531100273132324,-0.01,-0.06,0.08,0.1
10.539774179458618,-0.01,-0.05,0.08,0.09
10.550538063049316,0.0,-0.08,0.07,0.1
10.560343265533447,-0.01,-0.06,0.02,0.06
10.581011295318604,-0.01,-0.03,0.03,0.04
10.583078145980835,0.06,-0.01,0.02,0.06
10.589440107345581,0.07,0.02,-0.1,0.12
10.600139141082764,0.05,-0.01,0.01,0.05
10.61024522781372,0.03,-0.02,-0.1,0.1
10.619801044464111,0.0,-0.04,0.0,0.04
10.630719184875488,0.02,-0.02,-0.05,0.05
10.639929294586182,-0.02,0.01,-0.01,0.02
10.650615215301514,0.01,-0.02,-0.01,0.02
10.659603118896484,-0.01,-0.03,0.01,0.03
10.677916049957275,0.0,-0.05,0.04,0.06
10.680389165878296,0.02,-0.05,0.05,0.07
10.68940806388855,0.04,-0.04,0.04,0.06
10.699881076812744,0.0,-0.04,0.12,0.12
10.709141254425049,0.01,-0.02,0.08,0.08
10.720564126968384,0.01,-0.04,0.12,0.12
10.73074722290039,0.03,-0.05,0.09,0.1
10.739466190338135,0.02,0.0,0.08,0.08
10.749605178833008,0.04,0.0,0.11,0.11
10.759953022003174,0.03,0.0,0.0,0.03
10.776470184326172,0.01,0.0,0.04,0.04
10.779592990875244,0.02,-0.02,-0.02,0.03
10.78929615020752,-0.02,-0.01,-0.02,0.03
10.80043911933899,0.01,-0.02,-0.01,0.02
10.809322118759155,0.02,0.0,-0.06,0.06
10.820489168167114,0.04,0.0,-0.03,0.05
10.82939624786377,0.05,-0.01,-0.01,0.05
10.839227199554443,0.04,-0.02,-0.02,0.04
10.849920272827148,0.04,-0.05,0.04,0.07
10.859278202056885,0.02,-0.04,-0.01,0.04
10.877169132232666,-0.01,-0.05,0.04,0.06
10.87942123413086,-0.01,-0.05,0.04,0.06
